user_id,product_id,target,has_bought,has_wishlisted,has_reviewed,user_rating,gender,score_in_app,price,stock,calories,protein,carbs,fats,fiber,sugar,category_Detox,category_EnergyDrinks,category_HealthySnacks,category_OrganicFoods,category_Supplements,category_Vitamins,category_WeightLoss,allergen_eggs,allergen_lactose,allergen_none,allergen_nuts,allergen_gluten,allergen_soy,allergen_fish,cluster_0,cluster_1,cluster_2,cluster_3,health_score,total_units_sold,wishlist_count,average_rating,review_count,avg_likes_per_review
5,04ff23f1-ea72-4d9b-af99-9b43d9bf2a44,1,0.0,1.0,0.0,0.0,1,0.6048024012006002,0.6862849986344073,484,0.5290396968879352,0.7488732345249669,0.9011428993421275,1.0,0.6705281516444292,0.7292305501170816,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8388688608356206,0.6382978723404256,0.7142857142857142,0.8666666666666667,0.5,0.0
5,48e34a42-f67b-414f-acf4-5782ce7f2a37,1,0.0,1.0,0.0,0.0,1,0.6048024012006002,0.9561815789314144,162,0.6414632015180712,0.9624510309975854,0.8683052090642308,0.7205846872952778,0.841695552656992,0.915882961356025,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.4737842665147966,0.48936170212765956,0.2857142857142857,1.0,0.16666666666666666,0.0
5,4a267352-f547-47ff-9c9d-0e0ca9a0c013,1,1.0,0.0,1.0,0.6000000000000001,1,0.6048024012006002,0.8343064498504489,278,0.7209579795239465,0.2794153127047222,0.9651638088320624,0.8564204378649686,0.4036981731641996,0.819836637888477,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.7141015694084702,0.40425531914893614,0.09523809523809523,0.8,0.5,0.0
5,4d929b3b-ffc0-47bf-8b1a-0f78aa8941ba,1,1.0,0.0,0.0,0.0,1,0.6048024012006002,0.5201170443168723,243,0.5617639602970022,0.6319981814824864,0.9912440990023084,0.9681666598049816,1.0,0.906753866493523,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.8046863051130206,0.5106382978723405,0.09523809523809523,1.0,0.3333333333333333,0.0
5,89da70b3-25a6-4ddb-b958-1290b5b29dc2,1,0.0,1.0,0.0,0.0,1,0.6048024012006002,0.4275808368056022,530,0.7535613792452593,0.0,0.9174422399472292,0.797465225780268,0.7886022980997754,0.8443337464867927,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.6067580534125447,0.1702127659574468,0.14285714285714285,0.0,0.0,0.0
5,9aba1e3e-8a36-4b9e-83a1-78dd39b1a05a,1,1.0,0.0,0.0,0.0,1,0.6048024012006002,0.9624276360944142,71,0.7375605170545965,0.4093360343955374,0.757619990357176,0.7351220597983265,0.9001321988972735,0.887511217448728,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.05072556100884,0.23404255319148937,0.2857142857142857,0.7000000000000001,0.3333333333333333,0.0
5,bbe5ed64-c152-45b5-8ecc-07741c827a3e,1,1.0,0.0,0.0,0.0,1,0.6048024012006002,0.9167824916717364,33,0.6651246907493713,0.89687612168416,0.7220189587716063,0.9114134941872084,0.3199232330374461,0.3733048224778867,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.7330436526928605,0.425531914893617,0.38095238095238093,0.0,0.0,0.0
5,be36e733-5ef8-4ef4-8459-52c43c71d594,1,1.0,0.0,0.0,0.0,1,0.6048024012006002,0.5110872365312666,371,0.4165698074666586,0.9506193731418277,0.0,0.7488732345249669,0.3199232330374461,0.55995723371683,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.4548576695291818,0.4680851063829787,0.0,0.8,0.16666666666666666,0.0
5,e2d6ef30-9de5-4094-b746-7c8a19f3117c,1,0.0,1.0,0.0,0.0,1,0.6048024012006002,0.9070638646281736,929,0.4793099616794192,0.797465225780268,0.9867297885250814,0.8286472601695658,0.9254704927837456,0.9795383243914376,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5645598276764089,0.3191489361702127,0.19047619047619047,1.0,0.16666666666666666,0.0
5,ff77ddcc-f2f3-4b1f-9ae7-94ab95c31f4d,1,1.0,0.0,0.0,0.0,1,0.6048024012006002,0.995572406155466,86,0.827207470163356,0.89687612168416,0.8798129963733904,0.994963503179957,0.9805790264997007,0.9933507113510024,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,-0.9380665365104546,0.23404255319148937,0.14285714285714285,0.0,0.0,0.0
6,04ff23f1-ea72-4d9b-af99-9b43d9bf2a44,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.6862849986344073,484,0.5290396968879352,0.7488732345249669,0.9011428993421275,1.0,0.6705281516444292,0.7292305501170816,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8388688608356206,0.6382978723404256,0.7142857142857142,0.8666666666666667,0.5,0.0
6,222b0720-ff82-49ab-8fbb-3edd8735a7b9,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.8118589736008814,401,0.9005650229854376,0.9737566601691502,0.9867297885250814,0.9624510309975854,0.9904513846818752,0.8773484072743343,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.7761564164063318,,,,,
6,4cfa1cdb-ed43-4205-8eaa-760555f558a8,1,1.0,0.0,1.0,1.0,0,0.0325162581290645,0.4737724923627893,87,0.6291393649964536,0.2794153127047222,0.9867297885250814,0.8474954948259875,0.9904513846818752,0.2958370724829093,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.502605234918753,0.3829787234042553,0.2857142857142857,1.0,0.5,0.0
6,688d12ab-0f34-4bf0-8f7a-0369fdfc57e4,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.6727940153657748,380,0.7613495084707786,0.4949126260482233,0.0,0.797465225780268,0.7469303770589024,0.8443337464867927,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-1.1613054776307137,0.2553191489361702,0.19047619047619047,0.2,0.16666666666666666,0.0
6,7c102b13-a50a-4505-9c5f-5f80cbc90620,1,1.0,0.0,0.0,0.0,0,0.0325162581290645,0.6012841762563352,193,0.7141381454277866,0.9042486604437608,0.8942636210657047,0.994963503179957,0.7469303770589024,0.887511217448728,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.9454338285538084,0.36170212765957444,0.14285714285714285,1.0,0.16666666666666666,0.0
6,c61b1e65-0f8e-47ff-9a24-531faa926d32,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.2435154871858065,107,0.6708471312711259,0.9114134941872084,0.9521851354989412,0.6098681622198213,0.841695552656992,0.7106519766445111,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.2382582232912579,0.40425531914893614,0.14285714285714285,0.6000000000000001,0.16666666666666666,0.0
6,d913be77-263d-47d4-8db4-c2c0e22f580e,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.7693486401675005,412,0.8605013859590385,0.1762914343888821,0.6974630051635802,0.8474954948259875,0.0,0.8773484072743343,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.4090538536704784,0.40425531914893614,0.23809523809523808,0.0,0.0,0.0
6,d9c5504a-2c05-44f6-be4b-467b5cd1fa30,1,1.0,0.0,0.0,0.0,0,0.0325162581290645,0.993524750376565,110,0.2508078242946319,0.994963503179957,0.9844368669660624,0.4949126260482233,0.0,0.924712687084787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6754696342476852,0.5106382978723405,0.0,0.6000000000000001,0.3333333333333333,0.0
6,e5ca4a39-8b95-4dd2-ac38-fa70d3f20909,1,0.0,1.0,0.0,0.0,0,0.0325162581290645,0.9389206389704908,137,0.7705174948197488,0.7351220597983265,0.5718284755479183,0.6523558257806837,0.4036981731641996,0.7466096449557734,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-1.03066273259368,0.08510638297872339,0.2857142857142857,0.8,0.16666666666666666,0.0
7,31d98883-384d-4caa-be22-83063b418923,1,1.0,0.0,0.0,0.0,1,0.0955477738869434,0.9546437950745388,947,0.1987977237356268,0.7488732345249669,0.5195737064824407,0.7205846872952778,0.9130768489276448,0.819836637888477,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.0772689654667699,0.36170212765957444,0.09523809523809523,0.0,0.0,0.0
7,8fed7f4d-0aff-44bd-a959-723454b8fcdd,1,0.0,1.0,0.0,0.0,1,0.0955477738869434,0.9172683930858504,939,0.2307327546192212,0.4557067470936042,0.9011428993421275,0.4093360343955374,0.9487794636410024,0.8323636643738358,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0679462426539879,0.48936170212765956,0.14285714285714285,0.8,0.16666666666666666,0.0
7,aba869fb-3398-42dc-aa7b-6a6336ee4a8d,1,0.0,1.0,0.0,0.0,1,0.0955477738869434,0.6469996580449457,867,0.2884114244267011,0.5288743031666462,0.9266640174205344,0.8814571719444104,0.5666620267290894,0.9415483256178016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.0158805920931775,0.40425531914893614,0.14285714285714285,0.8,0.16666666666666666,0.0
7,c14a0590-34c3-4665-81e9-7972532dae6c,1,1.0,0.0,0.0,0.0,1,0.0955477738869434,0.4550196607565013,142,0.76442670197214,0.8564204378649686,0.5195737064824407,0.7488732345249669,0.9001321988972735,0.9415483256178016,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-0.6982956253526664,0.2553191489361702,0.2857142857142857,0.0,0.0,0.0
7,d235c5a4-1fca-45a9-8f86-89653f869835,1,1.0,0.0,0.0,0.0,1,0.0955477738869434,0.7806475496426557,152,0.8053968404978746,0.8733823738022095,0.9797769225198698,0.9042486604437608,0.5666620267290894,0.7292305501170816,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.998831650527418,0.44680851063829785,0.19047619047619047,1.0,0.16666666666666666,0.0
7,ea3becab-cbd5-4759-b3f9-f9dfdd10d1b0,1,1.0,0.0,0.0,0.0,1,0.0955477738869434,0.8045839863096902,165,0.8762519754222888,0.7351220597983265,0.9797769225198698,0.5856274687844196,0.9254704927837456,0.806698300112059,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-0.6079851917366953,0.1276595744680851,0.23809523809523808,1.0,0.16666666666666666,0.0
7,f092c34a-a5bf-4882-9b2f-579e092a9715,1,0.0,1.0,0.0,0.0,1,0.0955477738869434,0.9687815094544504,435,0.3230625657170851,0.0,0.5557708294077383,0.8382459381141666,0.9703601998932893,0.7629347951689582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.9538830991069208,0.6595744680851064,0.6190476190476191,0.6000000000000001,0.16666666666666666,0.0
